index_content,word,nature,index_word
14865,汉阳,ns,0
14865,水务,n,1
14865,排污,v,2
14865,值得,v,3
14865,点,m,4
14865,赞,v,5
14957,汇通,nz,0
14957,新,a,1
14957,长江,ns,2
14957,中心,n,3
14957,追求,v,4
14957,一百分,m,5
14957,完美,a,6
14957,求,v,7
14957,九十八,m,8
14957,分,q,9
14957,安稳,a,10
14971,蹲,v,0
14971,擦洗,v,1
14971,搅,v,2
14971,糖,n,3
14971,游客,n,4
14971,赞,v,5
14971,敬业,n,6
14987,春晚,t,0
14987,京剧,n,1
14987,视频,n,2
14987,同光,c,3
14987,十三,m,4
14987,有人,r,5
14987,喜欢,v,6
15039,喜欢,v,0
15039,年轻人,n,1
15039,喝茶,v,2
15114,汉阳,ns,0
15114,水务,n,1
15114,排污,v,2
15114,点,m,3
15114,赞,v,4
15168,遗爱,a,0
15168,湖,ns,1
15168,公园,n,2
15168,喇叭,n,3
15168,造型,n,4
15168,多样化,l,5
15168,该不该,v,6
15168,值得,v,7
15168,借鉴,v,8
15523,市,n,0
15523,市民,n,1
15523,服务,vn,2
15523,热线,n,3
15523,点,m,4
15523,赞,v,5
15526,教育,vn,0
15526,小孩,n,1
15526,攀爬,v,2
15526,年轻,a,3
15526,女士,n,4
15526,值得,v,5
15526,夸,v,6
15574,这位,rz,0
15574,年青人,n,1
15574,点,m,2
15574,大大的,nz,3
15574,赞,v,4
15969,医生,n,0
15969,打吊瓶,i,1
15969,工作,vn,2
15969,网友,n,3
15969,敬业,n,4
15969,医生,n,5
15969,点,m,6
15969,赞,v,7
16060,长寿,ns,0
16060,老人,n,1
16060,岁,m,2
16060,生日,t,3
16060,食无,l,4
16060,禁忌,v,5
16060,喜欢,v,6
16060,吃,v,7
16060,果冻,n,8
16712,获批,v,0
16712,国家级,b,1
16712,旅游业,n,2
16712,改革,vn,3
16712,创新,v,4
16712,先行,n,5
16712,区,n,6
16712,项,n,7
16712,政策,n,8
16712,支持,v,9
16888,农发行,nt,0
16888,拟,v,1
16888,年,m,2
16888,亿元,m,3
16888,贷款,n,4
16888,支持,v,5
16888,棚户区,n,6
16888,改造,v,7
16915,独腿,n,0
16915,快递,v,1
16915,员,zg,2
16915,送,v,3
16915,余件,m,4
16915,众多,m,5
16915,网友,n,6
16915,点,m,7
16915,赞,v,8
16916,打扫,v,0
16916,门栋,nr,1
16916,楼梯,n,2
16916,黄,n,3
16916,师傅,nr,4
16916,点,m,5
16916,赞,v,6
16922,小店,n,0
16922,东西,ns,1
16922,不错,a,2
16922,小店,n,3
16922,点,m,4
16922,赞,v,5
16923,物业,n,0
16923,服务质量,n,1
16923,考评,v,2
16923,业主,n,3
16923,满意,v,4
16923,设施,n,5
16923,管理,vn,6
17003,邮政,n,0
17003,快递,v,1
17003,负责,v,2
17003,值得,v,3
17003,赞,v,4
17084,市民,n,0
17084,赞,v,1
17084,站务员,n,2
17084,票选,n,3
17084,揭晓,v,4
17281,居民,n,0
17281,阶梯,n,1
17281,气价,n,2
17281,日,m,3
17281,听证,v,4
17281,逾成,v,5
17281,代表,n,6
17281,支持,v,7
17281,月均,j,8
17281,立方,q,9
17281,开涨,v,10
17492,年底,t,0
17492,城建,ns,1
17492,件,zg,2
17492,值得,v,3
17492,期待,v,4
17568,老板,n,0
17568,喜欢,v,1
17568,下班,v,2
17568,前,f,3
17568,开会,v,4
17568,员工,n,5
17568,吐,v,6
17568,嘈,a,7
17568,晚,tg,8
17568,回家,n,9
17616,年,m,0
17616,投入,v,1
17616,亿元,m,2
17616,支持,v,3
17616,人才,n,4
17616,创业,n,5
17616,光谷,n,6
17616,孵出,v,7
17616,家,q,8
17616,亿元,m,9
17616,公司,n,10
17748,专家,n,0
17748,点,m,1
17748,赞,v,2
17748,柔性,n,3
17748,执法,v,4
17748,方式,n,5
17818,大学,n,0
17818,亿元,m,1
17818,基金,n,2
17818,支持,v,3
17818,学子,n,4
17818,创业,n,5
17818,创新,v,6
17912,天河机场,n,0
17912,航站楼,n,1
17912,雏形,n,2
17912,显,v,3
17912,硬件,n,4
17912,完美,a,5
17912,升级,vn,6
18117,喜欢,v,0
18117,健身房,n,1
18117,运动,vn,2
18117,朋友,n,3
18117,省钱,n,4
18117,秘籍,n,5
18185,点,m,0
18185,赞,v,1
18185,城管,n,2
18185,志愿者,n,3
18185,参加,v,4
18185,环卫,j,5
18185,活动,vn,6
18185,自愿,d,7
18185,献血,v,8
18406,外地,n,0
18406,游客,n,1
18406,点,m,2
18406,赞,v,3
18406,文明,nr,4
18406,交通,n,5
18406,志愿者,n,6
18421,洪山,nr,0
18421,体育馆,n,1
18421,支持,v,2
18421,队,n,3
18439,感谢,v,0
18439,荆门,ns,1
18439,商会,n,2
18439,鄢维斌,nr,3
18439,副会长,n,4
18439,坛友,n,5
18439,李,nr,6
18439,捐款,v,7
18439,转,v,8
18439,帖,q,9
18445,喜欢,v,0
18445,户型,n,1
18504,巴厘,ns,0
18504,印象,n,1
18504,爱情,n,2
18504,终于,d,3
18504,结局,n,4
18504,完美,a,5
18504,婚纱照,n,6
18637,女儿,n,0
18637,坚守,v,1
18637,园,zg,2
18637,博会,n,3
18637,志愿,n,4
18637,服务,vn,5
18637,父母,n,6
18637,点,q,7
18637,赞,v,8
19147,我市,r,0
19147,创新,v,1
19147,基金,n,2
19147,改用,v,3
19147,信贷,n,4
19147,方式,n,5
19147,支持,v,6
19147,科技型,n,7
19147,小微,nr,8
19147,企业,n,9
19168,社区,n,0
19168,办事处,n,1
19168,终于,d,2
19168,办,v,3
19168,件,q,4
19168,好事,n,5
19168,赞,v,6
19253,地铁,n,0
19253,号线,n,1
19253,抗战,nz,2
19253,专列,b,3
19253,上线,n,4
19253,引,v,5
19253,市民,n,6
19253,纷纷,d,7
19253,点,m,8
19253,赞,v,9
19336,酷热,a,0
19336,夏日,t,1
19336,劳动,vn,2
19336,铁路,n,3
19336,人点,n,4
19336,赞,v,5
19533,湖北,ns,0
19533,智慧,nr,1
19533,医疗,n,2
19533,产业,n,3
19533,联盟,j,4
19533,光谷,n,5
19533,成立,v,6
19533,成员,n,7
19533,优先,vn,8
19533,项目,n,9
19533,支持,v,10
19764,万亿,m,0
19764,专项,n,1
19764,金融债,n,2
19764,支持,v,3
19764,基建,a,4
19764,证实,n,5
19764,首批,m,6
19764,亿,m,7
19764,面市,n,8
19811,商务,n,0
19811,宾馆,n,1
19811,成,n,2
19811,满意,v,3
19811,窗口,s,4
19811,环境卫生,n,5
19811,服务设施,n,6
19811,堪忧,v,7
19955,艺术化,n,0
19955,商圈,n,1
19955,真的,d,2
19955,值得,v,3
19955,期待,v,4
19957,市,n,0
19957,支持,v,1
19957,互联网,n,2
19957,金融,n,3
19957,发展,vn,4
19957,意见,n,5
19957,出台,v,6
20192,股市,n,0
20192,失意,v,1
20192,感谢,v,2
20192,女友,n,3
20192,体贴,n,4
20351,几十把,m,0
20351,小凳,n,1
20351,摆在,v,2
20351,公交站,n,3
20351,供,v,4
20351,歇脚,v,5
20351,赞,v,6
20351,最美,a,7
20351,板凳,n,8
20351,大爷,n,9
20730,徐东,ns,0
20730,值得,v,1
20730,一去,t,2
20730,地方,n,3
20733,汉口,ns,0
20733,北,ns,1
20733,优惠,vn,2
20733,措施,n,3
20733,支持,v,4
20733,汉正街,nr,5
20733,服装,vn,6
20733,商户,n,7
20733,搬迁,v,8
20754,汉口,ns,0
20754,北,f,1
20754,推,v,2
20754,五大,j,3
20754,优惠,vn,4
20754,措施,n,5
20754,支持,v,6
20754,汉正街,nr,7
20754,服装,vn,8
20754,商户,n,9
20754,搬迁,v,10
20953,万勇,nr,0
20953,整合,v,1
20953,资金,n,2
20953,支持,v,3
20953,互联网,n,4
20953,农业,n,5
20953,发展,vn,6
21040,感谢,v,0
21040,无数次,m,1
21040,游,v,2
21040,悲伤,a,3
21040,水域,n,4
21081,伢,n,0
21081,讲话,n,1
21081,方言,n,2
21081,普通话,n,3
21081,支持,v,4
21131,公交,n,0
21131,一卡通,nz,1
21131,可用,v,2
21131,手机,n,3
21131,充值,n,4
21131,手机,n,5
21131,需,v,6
21131,支持,v,7
21131,功能,n,8
21166,我市,r,0
21166,出台,v,1
21166,支持,v,2
21166,企业,n,3
21166,发展,vn,4
21166,新政,n,5
21172,湖北,ns,0
21172,新增,v,1
21172,亿,m,2
21172,基金,n,3
21172,支持,v,4
21172,创新,v,5
21172,创业,n,6
21172,企业,n,7
21172,免征,v,8
21172,营业税,n,9
21647,感谢,v,0
21647,荆楚网,nr,1
21647,鼎力支持,i,2
21647,生命,vn,3
21647,歌,n,4
21647,湘鄂,j,5
21647,无障碍,b,6
21647,体验,n,7
21647,行,zg,8
21862,少年,m,0
21862,版,n,1
21862,琛,g,2
21862,现身,n,3
21862,高校,n,4
21862,引来,v,5
21862,千余,m,6
21862,点,m,7
21862,赞,v,8
21884,樱花,n,0
21884,汉服,nz,1
21884,网络,n,2
21884,走红,v,3
21884,网友,n,4
21884,纷纷,d,5
21884,点,m,6
21884,赞,v,7
21896,喜欢,v,0
21896,藏语,nz,1
21896,版,n,2
21896,真心,d,3
21896,好听,v,4
21896,美女,n,5
21896,笑容,n,6
21896,温暖,an,7
22152,务实,d,0
22152,风点,n,1
22152,赞,v,2
22223,一路,m,0
22223,感谢,v,1
22223,磁石,n,2
22223,科教,n,3
22223,周年,t,4
22223,感恩,v,5
22223,回馈,v,6
22265,姜成富,nr,0
22265,独居,v,1
22265,鄂州,ns,2
22265,载,v,3
22265,痴迷,v,4
22265,摄影,n,5
22265,喜欢,v,6
22265,英山,ns,7
22265,老头,n,8
22296,年,m,0
22296,蕲春,ns,1
22296,政府,n,2
22296,宣传,vn,3
22296,新,a,4
22296,标语,n,5
22296,接地,v,6
22296,气,n,7
22296,值得,v,8
22296,点,m,9
22296,赞,v,10
22645,值得,v,0
22645,孩子,n,1
22645,地方,n,2
22645,麦鲁,nr,3
22645,小城,n,4
22645,半日,t,5
22645,游,v,6
22647,外交部,nt,0
22647,回应,v,1
22647,金正恩,nr,2
22647,月,m,3
22647,访,v,4
22647,俄,ns,5
22647,值得,v,6
22647,纪念,n,7
22909,年,m,0
22909,部,n,1
22909,科幻电影,n,2
22909,值得,v,3
22909,期待,v,4
22962,喜欢,v,0
22962,奢华,a,1
22962,室内装饰,n,2
23191,咖啡,n,0
23191,红酒,n,1
23191,茶,n,2
23191,喜欢,v,3
23191,喝,vg,4
23507,卓尔,nr,0
23507,保安,nz,1
23507,勇救,v,2
23507,撞,v,3
23507,女医生,n,4
23507,人点,n,5
23507,赞,v,6
23542,妹子,n,0
23542,冬季,t,1
23542,美美,ns,2
23542,哒,zg,3
23542,巧,a,4
23542,搭配,v,5
23542,拥有,v,6
23542,完美,a,7
23542,长,a,8
23542,腿,n,9
23708,分钟,q,0
23708,点,m,1
23708,赞,v,2
23708,创业,n,3
23708,明星,nr,4
23708,阮成发,nr,5
23708,鼓励,v,6
23708,青年,t,7
23708,挑战,vn,8
23708,马云,nr,9
23782,可爱,v,0
23782,小女孩,n,1
23782,喜欢,v,2
23811,完美,a,0
23811,软装,n,1
23811,六大,j,2
23811,原则,n,3
23811,助,v,4
23811,打造,v,5
23811,家装,n,6
23811,空间,n,7
23911,遇见,v,0
23911,活雷锋,n,1
23911,人点,n,2
23911,赞,v,3
23938,人民日报,nz,0
23938,央视,j,1
23938,官,n,2
23938,微点,n,3
23938,赞,v,4
23938,光谷,n,5
23938,乔布斯,nr,6
24046,湖北省博物馆,ns,0
24046,出品,n,1
24046,装饰品,n,2
24046,太漂亮,nr,3
24046,赞,v,4
24078,支持,v,0
24078,香港,ns,1
24078,警方,n,2
24078,依法,n,3
24078,履职,v,4
24175,喜欢,v,0
24175,河南人,n,1
24175,湖南人,n,2
24343,韩国,ns,0
24343,谈,v,1
24343,喜欢,v,2
24343,中国,ns,3
24343,十,m,4
24343,理由,n,5
24343,组图,v,6
24449,最美,a,0
24449,学生会,n,1
24449,主席,n,2
24449,爆红,v,3
24449,赞,v,4
24449,艺术,n,5
24449,生面孔,n,6
24449,学霸心,n,7
24603,网友,n,0
24603,喜欢,v,1
24603,玩,v,2
24603,冒险岛,n,3
24712,天然气,n,0
24712,公司,n,1
24712,居民,n,2
24712,理解,v,3
24712,支持,v,4
24712,动力,n,5
24865,请,v,0
24865,一套,m,1
24865,温馨,nr,2
24865,婚纱照,n,3
24865,完美,a,4
24865,新娘,n,5
24903,完美,a,0
24903,爱上你,nr,1
24903,真的,d,2
24903,后悔,v,3
25228,北京,ns,0
25228,艺佳,nz,1
25228,完美,a,2
25228,阐释,v,3
25228,宠物,n,4
25228,美容,n,5
25228,基础,n,6
25228,修剪,v,7
25228,美容,n,8
25228,修剪,v,9
25228,要领,v,10
25382,喜欢,v,0
25382,歌,n,1
25382,小伙伴,n,2
25382,有福,a,3
25382,湖北,ns,4
25382,校园,n,5
25382,巡演,v,6
25382,歌赛,n,7
25382,开唱,v,8
25410,申残,v,0
25410,路上,s,1
25410,副局长,n,2
25410,感谢,v,3
25410,提高,v,4
25410,知名度,n,5
25724,萌,v,0
25724,和尚,nr,1
25724,获,v,2
25724,网友,n,3
25724,点,m,4
25724,赞,v,5
25729,同志,n,0
25729,喜欢,v,1
25729,交,n,2
25729,话费,n,3
25729,方式,n,4
25777,客户端,n,0
25777,国民,n,1
25777,赞,v,2
25966,高考,v,0
25966,保驾护航,nr,1
25966,点,m,2
25966,赞,v,3
26055,早餐,n,0
26055,店,n,1
26055,消毒,vn,2
26055,碗筷,n,3
26055,节能,v,4
26055,环保,j,5
26055,受,v,6
26055,市民,n,7
26055,好评,v,8
26071,请,v,0
26071,江夏,ns,1
26071,支持,v,2
26071,走,v,3
26071,江夏,ns,4
26071,汉宜,n,5
26071,铁路,n,6
26071,双线,n,7
26090,喜欢,v,0
26090,泰迪,nz,1
26090,妹妹,n,2
26090,忍痛,v,3
26090,送,v,4
26090,泰迪,nr,5
26285,完美,a,0
26285,身材,n,1
26285,脸蛋,n,2
26285,岁,m,3
26285,女神,n,4
26285,级,q,5
26285,靓,g,6
26285,妈,n,7
26295,公司,n,0
26295,喜欢,v,1
26295,取,v,2
26295,名字,n,3
26301,有没有,v,0
26301,喜欢,v,1
26301,摄影,n,2
26301,朋友,n,3
26439,哈雷,nr,0
26439,车友,n,1
26439,喜欢,v,2
26439,玩,v,3
26439,温柔,a,4
26439,飙,v,5
26439,高速,d,6
26439,爱,v,7
26439,郊游,n,8
26582,人民网,n,0
26582,强势,n,1
26582,支持,v,2
26582,反击,v,3
26582,别有用心,l,4
26607,刘亦菲,nr,0
26607,回陪,v,1
26607,外婆,n,2
26607,过年,t,3
26607,生活照,n,4
26607,赞,v,5
26607,仙,ng,6
26747,明星,nr,0
26747,月湖,n,1
26747,喜欢,v,2
26747,钟伟强,nr,3
26789,烦请,v,0
26789,关心,n,1
26789,汉口,ns,2
26789,发展,vn,3
26789,求,v,4
26789,支持,v,5
26789,参与,v,6
26837,创新,v,0
26837,服务,vn,1
26837,两个,m,2
26837,满意,v,3
26837,活动,vn,4
26837,实效,v,5
26856,取消,v,0
26856,跨,v,1
26856,年,m,2
26856,焰火晚会,n,3
26856,引热议,n,4
26856,市民,n,5
26856,支持,v,6
26895,两,m,0
26895,路口,s,1
26895,首推,b,2
26895,可变,v,3
26895,车道,n,4
26895,车流,n,5
26895,切换,v,6
26895,左拐,nr,7
26895,直行,v,8
26895,赞,v,9
26987,快递,v,0
26987,师傅,nr,1
26987,辛苦,a,2
26987,客户,n,3
26987,当面,f,4
26987,验货,vn,5
26987,概念,n,6
27182,中国,ns,0
27182,男人,n,1
27182,喜欢,v,2
27182,偷看,v,3
27182,女人,n,4
27182,美,ns,5
27182,图,n,6
27239,湖北,ns,0
27239,三大,j,1
27239,产业,n,2
27239,集聚,v,3
27239,区,n,4
27239,入选,v,5
27239,国家,n,6
27239,试点,n,7
27239,中央财政,nt,8
27239,连续,a,9
27239,年,m,10
27239,给予,v,11
27239,支持,v,12
27591,开张,v,0
27591,淘宝,nz,1
27591,店,n,2
27591,湖北,ns,3
27591,老乡,n,4
27591,支持,v,5
27639,相亲,v,0
27639,时,n,1
27639,接触,v,2
27639,时,n,3
27639,喜欢,v,4
27639,哪种,r,5
27764,支持,v,0
27764,带出,v,1
27764,冠军,n,2
27950,鄂一,nr,0
27950,修路,n,1
27950,工,n,2
27950,仗义,a,3
27950,伸手,v,4
27950,救起,v,5
27950,落水,v,6
27950,姐弟,n,7
27950,婉拒,v,8
27950,感谢,v,9
27950,金,nr,10
28008,地铁,n,0
28008,电梯,n,1
28008,扶手,v,2
28008,刻,v,3
28008,盲文,n,4
28008,网友,n,5
28008,赞,v,6
28008,人性化,n,7
28250,人性,n,0
28250,执法,v,1
28250,暴雨,n,2
28250,交警,j,3
28250,贴,v,4
28250,罚单,n,5
28250,赞,v,6
28350,喜欢,v,0
28350,季节,n,1
28416,货改,l,0
28416,社会,n,1
28416,认可,v,2
28416,客户,n,3
28416,满意,v,4
28563,高考,v,0
28563,大学,n,1
28563,教育,vn,2
28563,值得,v,3
28563,深思,n,4
28563,话题,n,5
28680,两,m,0
28680,民工,n,1
28680,公交,n,2
28680,太,d,3
28680,辛苦,a,4
28680,坐在,v,5
28680,易拉罐,nz,6
28680,休息,v,7
28683,允智,nr,0
28683,内衣,n,1
28683,写真,v,2
28683,秀,ag,3
28683,完美,a,4
28683,事业,n,5
28683,线,n,6
28683,组图,v,7
28687,值得,v,0
28687,国人,n,1
28687,深思,n,2
28849,市民,n,0
28849,成,n,1
28849,行业,n,2
28849,满意,v,3
28849,旅行社,n,4
28849,居,v,5
28849,榜首,n,6
29006,男人,n,0
29006,喜欢,v,1
29006,空姐,n,2
29199,超帅,n,0
29199,水洗,b,1
29199,磨破,v,2
29199,小脚,n,3
29199,男装,n,4
29199,休闲,v,5
29199,牛仔裤,n,6
29199,盖,v,7
29199,尔斯,nrt,8
29199,支持,v,9
29199,小额,n,10
29377,武大,j,0
29377,樱花,n,1
29377,拍,v,2
29377,客,n,3
29377,大赛,n,4
29377,大奖,nz,5
29377,作品,n,6
29377,请,v,7
29377,评,v,8
29377,感谢,v,9
29377,东湖,ns,10
29377,社区,n,11
29377,支持,v,12
29427,消费者,n,0
29427,权益保护法,n,1
29427,拟,v,2
29427,增,v,3
29427,后悔,v,4
29427,权,n,5
29427,网,n,6
29427,购不,v,7
29427,满意,v,8
29427,日,m,9
29427,退货,v,10
29684,东湖,ns,0
29684,社区,n,1
29684,活动,vn,2
29684,话剧,n,3
29684,记忆,n,4
29684,底牌,n,5
29684,初次,d,6
29684,体验,n,7
29684,感觉,n,8
29684,赞,v,9
29720,鸡蛋,n,0
29720,饮食,n,1
29720,值得,v,2
29720,全民,n,3
29735,中国,ns,0
29735,水务,n,1
29735,董事长,n,2
29735,支持,v,3
29735,水价,n,4
29735,涨,v,5
29735,十倍,m,6
29735,每吨,n,7
29973,坚强,v,0
29973,辛苦,a,1
29973,老人,n,2
29973,冤屈,v,3
29973,命案,n,4
29976,辛苦,a,0
29976,坚强,v,1
29976,老人,n,2
29976,冤屈,v,3
29976,命案,n,4
29976,此生,t,5
29976,难忘,v,6
30037,钟南山,ns,0
30037,建议,n,1
30037,患者,n,2
30037,免费,vn,3
30037,治疗,v,4
30037,超,v,5
30037,九成,m,6
30037,网友,n,7
30037,支持,v,8
30057,赞,v,0
30057,路政,n,1
30057,绕城,ns,2
30057,支队,n,3
30057,助残,vn,4
30735,浅,a,0
30735,值得,v,1
30735,回味,v,2
30735,互勉,v,3
30735,话,n,4
30741,卓尔,nr,0
30741,主场,n,1
30741,首战,n,2
30741,发布会,n,3
30741,老总,nr,4
30741,畅饮,v,5
30741,感谢,v,6
30741,枝江,ns,7
30741,助威,n,8
30741,汉军,nr,9
30786,当日,t,0
30786,一家,m,1
30786,影城,n,2
30786,推出,v,3
30786,电影,n,4
30786,满意,v,5
30786,退票,v,6
30786,活动,vn,7
30842,儿子,n,0
30842,吃,v,1
30842,年,m,2
30842,雅培,nr,3
30842,信赖,n,4
30842,雅培,nr,5
30921,战争,n,0
30921,爱情,n,1
30921,故事情节,n,2
30921,喜欢,v,3
30993,媒体,n,0
30993,称,v,1
30993,输球,n,2
30993,队伍,n,3
30993,卓尔,nr,4
30993,难看,v,5
30993,赞,v,6
30993,主帅,n,7
30993,郑雄,nr,8
30993,亮,v,9
30993,剑,n,10
31000,赞,v,0
31000,旬,zg,1
31000,老人,n,2
31000,摔倒,v,3
31000,磕破,v,4
31000,眼角,n,5
31000,女孩,n,6
31000,路过,v,7
31000,扶,v,8
31000,送医,v,9
31016,李微,nr,0
31016,重,a,1
31016,炮轰,v,2
31016,开中,v,3
31016,超,v,4
31016,最硬,a,5
31016,大门,n,6
31016,卓尔,nr,7
31016,新援比,j,8
31016,想象,n,9
31016,中,f,10
31016,还好,v,11
31044,房子,n,0
31044,值得,v,1
31074,卓尔,nr,0
31074,中锋,n,1
31074,星夜,t,2
31074,赶场,d,3
31074,首,m,4
31074,秀,ag,5
31074,惊艳,a,6
31074,郑雄,nr,7
31074,值得,v,8
31074,期待,v,9
31180,感谢,v,0
31180,黄冈市,ns,1
31180,政府,n,2
31180,罗田县,ns,3
31180,政府,n,4
31180,卫生局,nt,5
31180,电信局,n,6
31180,新农,nz,7
31180,合,v,8
31180,领导,n,9
31188,街头,s,0
31188,工作,vn,1
31188,环卫工,n,2
31188,辛苦,a,3
31188,热心,n,4
31188,店主,n,5
31188,想,v,6
31394,赞,v,0
31394,届,d,1
31394,二中全会,j,2
31394,国家,n,3
31394,领导人,n,4
31394,建议,n,5
31394,人选,n,6
31517,赞,v,0
31517,拟,v,1
31517,禁止,v,2
31517,销售,vn,3
31517,散装,v,4
31517,食用油,n,5
31637,骑马,n,0
31637,抬轿,n,1
31637,迎,v,2
31637,新娘,n,3
31637,市民,n,4
31637,赞,v,5
31637,隆重,a,6
31637,环保,j,7
31844,卓尔,nr,0
31844,高层,n,1
31844,新,a,2
31844,赛季,t,3
31844,引援,v,4
31844,称有,v,5
31844,被动,vn,6
31844,满意,v,7
31847,感谢,v,0
31847,汉口,ns,1
31847,水厂,n,2
31847,长途,d,3
31847,客运站,n,4
31984,罗援,nr,0
31984,中国,ns,1
31984,东海,ns,2
31984,日本,ns,3
31984,规矩,n,4
31984,支持,v,5
32100,女,b,0
32100,村官,n,1
32100,率,v,2
32100,村民,n,3
32100,闯,v,4
32100,穷山沟,n,5
32100,不畏,v,6
32100,辛苦,a,7
32100,倒贴,v,8
32100,工资,vn,9
32213,小米,n,0
32213,手机,n,1
32213,斥,zg,2
32213,巨资,n,3
32213,做,v,4
32213,春晚,t,5
32213,营销,vn,6
32213,雷军,nr,7
32213,获,v,8
32213,福利,ns,9
32213,现身,n,10
32213,春晚,t,11
32213,现场,n,12
32213,赞,v,13
32480,领,v,0
32480,奖,n,1
32480,小时,n,2
32480,值得,v,3
32499,鸟叔,n,0
32499,赞,v,1
32499,林志玲,nr,2
32499,性感,n,3
32499,马,n,4
32499,盘点,n,5
32499,女星,n,6
32499,性感,n,7
32499,骑马,n,8
32499,舞,v,9
32628,智能,n,0
32628,电梯,n,1
32628,打入,v,2
32628,电梯,n,3
32628,强国,n,4
32628,美国市场,nt,5
32628,深受,v,6
32628,用户,n,7
32628,好评,v,8
32628,牛,n,9
32697,嚇,zg,0
32697,劳资,vn,1
32697,低,a,2
32697,素质,n,3
32697,贱民,n,4
32697,请,v,5
32697,支持,v,6
32763,协和医院,nt,0
32763,麻醉,nr,1
32763,一夜,m,2
32763,爆红,v,3
32763,网友,n,4
32763,赞,v,5
32763,医生,n,6
32763,萌,v,7
32763,爱,v,8
32845,大学女生,n,0
32845,演绎,v,1
32845,风情万种,i,2
32845,十三,m,3
32845,钗,ng,4
32845,亲,v,5
32845,喜欢,v,6
32845,一款,m,7
32921,支持,v,0
32921,版主,n,1
32921,支持,v,2
32921,朵儿,q,3
32921,愿,v,4
32921,选票,n,5
32921,首位,m,6
33059,网,n,0
33059,购,vg,1
33059,潮流,n,2
33059,陷阱,n,3
33059,知多少,l,4
33059,辛苦,a,5
33059,归纳,v,6
33059,滴,v,7
33059,看吧,n,8
33117,支持,v,0
33117,国产,n,1
33117,提速,v,2
33117,锐,nr,3
33151,秒杀,n,0
33151,教,v,1
33151,物美价廉,l,2
33151,抢购,v,3
33202,聚焦,v,0
33202,两会,m,1
33202,市长,n,2
33202,唐良智,nr,3
33202,感谢,v,4
33202,市民,n,5
33202,正,d,6
33202,能量,n,7
33205,对话,n,0
33205,爱心,n,1
33205,妈妈,n,2
33205,袁,nr,3
33205,厉害,a,4
33205,若真,nr,5
33205,卖,v,6
33205,小孩,n,7
33205,逮住,v,8
33205,枪毙,v,9
33247,赞,v,0
33247,地铁,n,1
33247,二号线,n,2
33247,好处,d,3
33464,满意,v,0
33464,团风,n,1
33464,政府,n,2
33604,感谢,v,0
33604,父母,n,1
33604,爱,v,2
33647,值得,v,0
33647,回味,v,1
33647,迪车,ns,2
33647,会速,n,3
33647,锐,v,4
33647,车友,n,5
33647,回家,n,6
33647,探营,vn,7
33647,活动,vn,8
33739,灵秀,nr,0
33739,湖北,ns,1
33739,评选,v,2
33739,十大,j,3
33739,满意,v,4
33739,旅游,vn,5
33739,饭店,n,6
33832,随州,ns,0
33832,特产,n,1
33832,泡泡,n,2
33832,青年,t,3
33832,冬季,t,4
33832,销售,vn,5
33832,支持,v,6
33832,快递,v,7
34170,公交车,n,0
34170,异味,n,1
34170,厉害,a,2
34170,如何是好,l,3
34185,话剧,n,0
34185,金狮奖,nz,1
34185,网友,n,2
34185,颁奖,v,3
34185,盛典,b,4
34185,话剧,n,5
34185,完美,a,6
34185,收官,n,7
34185,围观,n,8
34185,作业,n,9
34279,美称,n,0
34279,中国,ns,1
34279,航母,n,2
34279,发展,vn,3
34279,适时,ad,4
34279,给予,v,5
34279,亚太,nr,6
34279,盟国,n,7
34279,支持,v,8
34333,广州,ns,0
34333,番禹,nz,1
34333,警方,n,2
34333,制作,vn,3
34333,防骗,v,4
34333,赞,v,5
34333,潮,n,6
34333,亲,v,7
34333,民,n,8
34754,东湖,ns,0
34754,高新区,nr,1
34754,出台,v,2
34754,系列,q,3
34754,新政,n,4
34754,亿元,m,5
34754,支持,v,6
34754,产业,n,7
34754,创新,v,8
34805,爱,v,0
34805,我家,r,1
34805,网,n,2
34805,首届,m,3
34805,家装,n,4
34805,建材,n,5
34805,团购,v,6
34805,完美,a,7
34805,收官,n,8
34936,户外,s,0
34936,烧烤,v,1
34936,喜欢,v,2
34936,森林公园,n,3
35088,喜欢,v,0
35088,歌,n,1
35088,图,n,2
35088,真相,d,3
35243,上班,v,0
35243,电脑,n,1
35243,监控,vn,2
35243,紧急情况,l,3
35243,还好,v,4
35243,机,n,5
35243,在手,v,6
35485,鄂州,ns,0
35485,西山,ns,1
35485,值得,v,2
35485,游,n,3
35562,吃货,n,0
35562,救赎,i,1
35562,喜欢,v,2
35562,家乡,n,3
35562,美食,n,4
35562,米,q,5
35562,清,a,6
35603,耐看,a,0
35603,乡村,n,1
35603,文明,nr,2
35603,摄影展,n,3
35603,值得,v,4
35603,期许,v,5
35603,乡土,n,6
35603,未来,t,7
35680,李小璐,nr,0
35680,怀孕,v,1
35680,贾乃亮,nr,2
35680,吻,v,3
35680,脚,n,4
35680,网友,n,5
35680,赞,v,6
35680,五官,n,7
35680,死角,n,8
35700,驾校,n,0
35700,还行,v,1
35796,美籍,n,0
35796,韩国,ns,1
35796,教练,vn,2
35796,喜欢,v,3
35796,京山,ns,4
35970,地方,n,0
35970,值得,v,1
35970,玩,v,2
36419,天气,n,0
36419,热,a,1
36419,公共,b,2
36419,自行车,n,3
36419,管理员,n,4
36419,辛苦,a,5
36455,支持,v,0
36455,武钢,nr,1
