index_content,word,nature,index_word
8824,垃圾,n,6
8824,为伍,v,7
8892,租,v,0
8892,住户,n,1
8892,扰民,n,2
8892,不胜其烦,i,3
8892,漏水,n,4
8892,噪音,n,5
8892,投诉无门,n,6
8922,罗家,ns,0
8922,港,j,1
8922,地铁站,n,2
8922,自行车,n,3
8922,停车处,n,4
8922,垃圾,n,5
8922,多年,m,6
8922,无人,n,7
8922,清理,a,8
8925,新,a,0
8925,经济,n,1
8925,人才,n,2
8925,缺口,n,3
8925,万,m,4
8925,薪酬,n,5
8925,可观,a,6
8925,学历,n,7
8925,高,a,8
8985,涉黑,v,0
8985,组织,v,1
8985,承包,v,2
8985,菜场,n,3
8985,年,m,4
8985,菜价,n,5
8985,市场价,n,6
8985,贵,a,7
8985,一倍,m,8
8991,武昌区,ns,0
8991,大学,n,1
8991,珞,n,2
8991,涵,vg,3
8991,屯,v,4
8991,小区,n,5
8991,栋,m,6
8991,高,n,7
8991,楼层,n,8
8991,五六年,m,9
8991,水压,n,10
8991,长期,d,11
8991,顶楼,n,12
8991,停水,v,13
9054,龙,n,0
9054,几米,m,1
9054,高,a,2
9054,空中,s,3
9054,舞,v,4
9054,舞,n,5
9054,高龙,nr,6
9066,硚口区,v,0
9066,古田,nr,1
9066,广电,nz,2
9066,江湾,ns,3
9066,物业,n,4
9066,违建,v,5
9066,反,v,6
9066,物业,n,7
9066,威胁,vn,8
9069,垃圾,n,0
9069,中转站,n,1
9069,房子,n,2
9069,不到,v,3
9069,米,q,4
9069,声音,n,5
9069,扰民,n,6
9086,华宇,nr,0
9086,理想国,n,1
9086,开发商,n,2
9086,华宇,nr,3
9086,地产,n,4
9086,欺诈,vn,5
9086,威胁,vn,6
9086,恐吓,v,7
9086,业主,n,8
9098,垃圾箱,n,0
9098,眼前,t,1
9098,垃圾,n,2
9098,扔,v,3
9098,地上,s,4
9129,洪山区,ns,0
9129,杨家湾,nr,1
9129,康卓新,nr,2
9129,城内,s,3
9129,建,v,4
9129,垃圾,n,5
9129,转运,v,6
9129,场,q,7
9145,保,v,0
9145,墨水,ns,1
9145,湾,zg,2
9145,开发商,n,3
9145,欺骗,v,4
9145,欺压,v,5
9145,可怜,v,6
9145,业主,n,7
9152,洪山区,ns,0
9152,张家湾,nr,1
9152,青润,n,2
9152,家园,n,3
9152,小区,n,4
9152,垃圾,n,5
9152,长,a,6
9152,长期,d,7
9152,堆积如山,i,8
9173,汉南,ns,0
9173,绿地,n,1
9173,城,n,2
9173,开发商,n,3
9173,欺骗,v,4
9173,客户,n,5
9174,开,v,0
9174,汉南区,ns,1
9174,御景,n,2
9174,华府,nr,3
9174,小区,n,4
9174,清理,a,5
9174,垃圾,n,6
9174,时间,n,7
9174,不合理,n,8
9174,噪音,n,9
9174,扰民,n,10
9191,市民,n,0
9191,举报,v,1
9191,身边,s,2
9191,奇葩,n,3
9191,证明,n,4
9198,市民,n,0
9198,举报,v,1
9198,身边,s,2
9198,奇葩,n,3
9198,证明,n,4
9238,汉阳,ns,0
9238,卧龙,ns,1
9238,墨水,ns,2
9238,湖边,s,3
9238,门口,s,4
9238,绿化,n,5
9238,公园,n,6
9238,垃圾,n,7
9238,无人,n,8
9238,清理,a,9
9276,垃圾,n,0
9276,长期,d,1
9276,堆放,v,2
9276,未,d,3
9289,汉阳,ns,0
9289,万科,nz,1
9289,新世纪,nz,2
9289,翡翠,n,3
9289,滨江,ns,4
9289,焚烧,v,5
9289,垃圾,n,6
9307,认清,v,0
9307,公司,n,1
9307,真实,d,2
9307,面目,n,3
9307,免受,v,4
9307,欺骗,v,5
9307,少走弯路,l,6
9374,消防栓,n,0
9374,漏水,n,1
9374,多日,m,2
9374,无人管,l,3
9423,森顿,nr,0
9423,家私,n,1
9423,销售,vn,2
9423,三无,j,3
9423,产品,n,4
9423,欺骗,v,5
9423,消费者,n,6
9428,对话,n,0
9428,法国,ns,1
9428,驻,v,2
9428,总领事馆,n,3
9428,总领事,n,4
9428,贵,a,5
9428,永华,nz,6
9428,情缘,n,7
9451,佛,n,0
9451,奥俊贤,nr,1
9451,雅居,nr,2
9451,业主,n,3
9451,黑,a,4
9451,物业,n,5
9451,威胁,vn,6
9520,探访,v,0
9520,月湖,n,1
9520,桥,n,2
9520,施工,vn,3
9520,道路,n,4
9520,真,d,5
9520,不好,d,6
9520,走,v,7
9599,湖北,ns,0
9599,建筑,n,1
9599,垃圾,n,2
9599,资源化,n,3
9599,利用,n,4
9599,生活,vn,5
9599,垃圾,n,6
9608,激动,a,0
9608,站,v,1
9608,米,m,2
9608,高,a,3
9608,长江,ns,4
9608,航运,n,5
9608,中心,n,6
9608,风景,n,7
9608,心旷神怡,i,8
9650,洪山区,ns,0
9650,马房,n,1
9650,山南,ns,2
9650,国雄,n,3
9650,楚,nr,4
9650,广场,n,5
9650,负,v,6
9650,二楼,n,7
9650,垃圾,n,8
9650,成堆,n,9
9654,市政,n,0
9654,施工,vn,1
9654,建筑,n,2
9654,垃圾,n,3
9654,无人,n,4
9654,收尾,n,5
9658,蔡甸,nrfg,0
9658,中,f,1
9658,核,n,2
9658,锦城,ns,3
9658,一期,d,4
9658,楼顶,n,5
9658,漏水,n,6
9785,墨水,ns,0
9785,湖,ns,1
9785,大桥,ns,2
9785,桥下,s,3
9785,垃圾,n,4
9787,高新,d,0
9787,二路,m,1
9787,路况,n,2
9787,极差,n,3
9795,湖北省,ns,0
9795,编办,v,1
9795,经济,n,2
9795,发达,v,3
9795,镇,n,4
9795,党委书记,n,5
9795,高,a,6
9795,配,v,7
9795,副县级,b,8
9809,垃圾,n,0
9809,污水,n,1
9809,橫流,n,2
9809,下水,v,3
9809,堵塞,v,4
9837,投诉,v,0
9837,黄龙山,ns,1
9837,北路,ns,2
9837,公园,n,3
9837,绿地,n,4
9837,违规,vn,5
9837,建设,vn,6
9837,垃圾,n,7
9837,中转站,n,8
9853,金涛,nr,0
9853,翰林,nz,1
9853,苑,nr,2
9853,小区,n,3
9853,房屋,n,4
9853,漏水,n,5
9853,多年,m,6
9853,无人,n,7
9853,解决,v,8
9854,清理,a,0
9854,奇葩,n,1
9854,证明,n,2
9854,列出,v,3
9854,时间表,n,4
9854,月,m,5
9854,日前,t,6
9854,公布,v,7
9854,目录,n,8
9903,桥下,s,0
9903,垃圾,n,1
10019,新,a,0
10019,长江,ns,1
10019,香榭,ns,2
10019,琴台,n,3
10019,小区,n,4
10019,野狗,n,5
10019,盘踞,v,6
10019,威胁,vn,7
10019,居民,n,8
10019,人身安全,i,9
10021,麒麟,n,0
10021,路,n,1
10021,汉桥,nz,2
10021,村,zg,3
10021,公交车站,n,4
10021,马路上,l,5
10021,垃圾,n,6
10021,恶臭,a,7
10021,难闻,n,8
10022,招商,n,0
10022,公园,n,1
10022,物业费,n,2
10022,高,a,3
10022,服务,vn,4
10022,达标,v,5
10031,地铁站,n,0
10031,直饮水,n,1
10031,放心,v,2
10031,喝,vg,3
10031,频现,v,4
10031,垃圾,n,5
10031,洗脸,v,6
10031,洗手,v,7
10031,吐痰,v,8
10094,凯旋,nr,0
10094,湾,zg,1
10094,涉嫌,v,2
10094,违规,vn,3
10094,提价,v,4
10094,欺骗,v,5
10094,消费者,n,6
10099,沿海,f,0
10099,赛,nz,1
10099,洛城,ns,2
10099,顶楼,n,3
10099,漏水,n,4
10176,名,q,0
10176,花园,n,1
10176,小区,n,2
10176,垃圾,n,3
10176,中转站,n,4
10176,里,f,5
10176,污水,n,6
10176,倒流,v,7
10176,名,q,8
10176,花园,n,9
10176,小区,n,10
10213,武昌,ns,0
10213,长城,ns,1
10213,嘉苑,nr,2
10213,后门,n,3
10213,菜场,n,4
10213,垃圾,n,5
10213,无人,n,6
10213,清理,a,7
10239,友谊路,ns,0
10239,路口,s,1
10239,垃圾,n,2
10239,臭气熏天,l,3
10239,垃圾桶,n,4
10239,占,v,5
10239,道,q,6
10239,无人管,l,7
10280,垃圾,n,0
10280,回收站,n,1
10280,藏匿,v,2
10280,社区,n,3
10280,堵塞,v,4
10280,消防通道,n,5
10280,困扰,v,6
10280,居民,n,7
10299,花样,n,0
10299,城,n,1
10299,建筑,n,2
10299,垃圾,n,3
10299,未,d,4
10299,清理,a,5
10299,门前三包,i,6
10299,管理,vn,7
10299,稀烂,a,8
10318,举报,v,0
10318,会销,n,1
10318,保健品,n,2
10318,欺骗,v,3
10318,老年人,n,4
10341,纽宾,ns,0
10341,凯,nrt,1
10341,国际,n,2
10341,社区,n,3
10341,蜜城,n,4
10341,垃圾,n,5
10341,处理不当,l,6
10341,堵住,v,7
10341,消防通道,n,8
10352,丽水,ns,0
10352,佳园,n,1
10352,小区,n,2
10352,物业,n,3
10352,半夜,m,4
10352,清运,n,5
10352,生活,vn,6
10352,垃圾,n,7
10352,扰民,n,8
10369,村干部,n,0
10369,威胁,vn,1
10369,巡湖,n,2
10369,工作人员,n,3
10369,警告,n,4
10369,免职,v,5
10403,电信,n,0
10403,常青,nr,1
10403,路,n,2
10403,营业厅,n,3
10403,欺骗,v,4
10403,消费者,n,5
10411,湖北,ns,0
10411,盐业,n,1
10411,集团,n,2
10411,一年,m,3
10411,亏,v,4
10411,亿多,m,5
10411,减员增效,n,6
10413,奇葩,n,0
10413,湖北,ns,1
10413,盐业,n,2
10413,公司,n,3
10413,经理,n,4
10413,取消,v,5
10413,职工,n,6
10413,班车,n,7
10413,专车接送,n,8
10429,黑心,n,0
10429,开发商,n,1
10476,雄楚,a,0
10476,大道,n,1
10476,楚,nr,2
10476,康路,n,3
10476,保利,n,4
10476,拉菲,nrt,5
10476,小区,n,6
10476,狗,n,7
10476,威胁,vn,8
10476,公共安全,nr,9
10482,佛,n,0
10482,奥俊贤,nr,1
10482,雅居,nr,2
10482,地下,s,3
10482,车库,n,4
10482,漏水,n,5
10598,盘龙城,ns,0
10598,航空,n,1
10598,总部,n,2
10598,地铁站,n,3
10598,住宅区,n,4
10598,污水,n,5
10598,横流,n,6
10598,道路,n,7
10598,卫生,an,8
10598,恶劣,a,9
10663,博艺路,n,0
10663,这条,mq,1
10663,三八线,m,2
10663,重修,vn,3
10663,填,v,4
10663,坑,n,5
10669,汉正街,nr,0
10669,号,m,1
10669,尚义,nr,2
10669,小区,n,3
10669,楼,n,4
10669,厕所,n,5
10669,管道,n,6
10669,锈蚀,v,7
10669,漏水,n,8
10680,男子,n,0
10680,讨薪,v,1
10680,爬,v,2
10680,米,q,3
10680,高,a,4
10680,塔吊,n,5
10680,脱水,v,6
10680,中暑,t,7
10680,下不来,v,8
10792,地铁,n,0
10792,申建,v,1
10792,门槛,n,2
10792,高,a,3
10792,倍,m,4
10792,城市,ns,5
10792,新,a,6
10792,地铁,n,7
10792,黄,nr,8
10823,小汽车,n,0
10823,垃圾,n,1
10823,丢,v,2
10872,万科,nz,0
10872,翡翠,n,1
10872,国际,n,2
10872,地库,n,3
10872,垃圾,n,4
10872,成堆,n,5
10960,水上,s,0
10960,清洁工,n,1
10960,沿湖,f,2
10960,捞,v,3
10960,垃圾,n,4
10972,垃圾,n,0
10972,回收,v,1
10972,车,zg,2
10972,回收,v,3
10972,垃圾,n,4
10972,区内,s,5
10972,污水,n,6
10972,横流,n,7
11014,旅游,vn,0
11014,大巴,n,1
11014,转弯,v,2
11014,走,v,3
11014,错,n,4
11014,道,q,5
11014,车身,n,6
11014,太,d,7
11014,高,a,8
11014,卡,nr,9
11014,立交桥,n,10
11014,底,f,11
11015,一张,m,0
11015,世界级,n,1
11015,名片,n,2
11015,湖北,ns,3
11015,首个,m,4
11015,国际,n,5
11015,慢,a,6
11015,城,n,7
11015,神农架,n,8
11066,湖北,ns,0
11066,入梅,ns,1
11066,首场,n,2
11066,降雨,n,3
11066,趋于,v,4
11066,结束,v,5
11066,气温,n,6
11066,偏,d,7
11066,高,a,8
11066,防暑,v,9
11119,海伦,nr,0
11119,小镇,nr,1
11119,地下,s,2
11119,停车场,n,3
11119,收费,n,4
11119,高,a,5
11119,漏水,n,6
11119,消防设施,n,7
11139,蒸,v,0
11139,馍馍,n,1
11139,摆放,v,2
11139,足,a,3
11139,米,q,4
11139,高,a,5
11139,算不算,v,6
11139,奇事,n,7
11159,汉口,ns,0
11159,北凌峰,ns,1
11159,御景,n,2
11159,国际,n,3
11159,捆绑,v,4
11159,车位,n,5
11159,坑,n,6
11159,老百姓,n,7
11159,血汗钱,n,8
11280,消防栓,n,0
11280,漏水,n,1
11280,无人管,l,2
11329,市长,n,0
11329,信箱,n,1
11329,工作效率,n,2
11329,高,a,3
11859,黄金,n,0
11859,破,v,1
11859,位见,v,2
11859,曙光,nz,3
11859,多头,m,4
11859,延续,v,5
11859,高,a,6
11859,年底,t,7
11859,一周,m,8
11931,封闭,v,0
11931,区域,n,1
11931,物价,n,2
11931,高,a,3
11931,湖北,ns,4
11931,曝光,nz,5
11931,价格,n,6
11931,违法,vn,7
11931,案例,n,8
12193,解析,vn,0
12193,数码,n,1
12193,图文,n,2
12193,印刷,vn,3
12193,优势,n,4
12193,威胁,vn,5
12236,男子,n,0
12236,心情,n,1
12236,不好,d,2
12236,砸,v,3
12236,共享,v,4
12236,单车,n,5
12236,出气,v,6
12236,晨练,n,7
12236,大妈,n,8
12236,怒,vg,9
12236,怼,g,10
12255,洪山区,ns,0
12255,大树,n,1
12255,坑,n,2
12255,美不美,ns,3
12256,洪山区,ns,0
12256,绿化,n,1
12256,树苗,n,2
12256,没了,v,3
12256,剩下,v,4
12256,泥巴,n,5
12256,坑,n,6
12264,高,a,0
12264,校名,n,1
12264,新生,n,2
12264,撞名,v,3
12264,明星,nr,4
12264,张国荣,nr,5
12264,李娜,nr,6
12303,人行道,n,0
12303,旁,f,1
12303,坑,n,2
12303,好不好,l,3
12306,一种,m,0
12306,选择,v,1
12306,彰显,v,2
12306,铁路,n,3
12306,服务,vn,4
12306,高,a,5
12306,档次,n,6
12332,月饼,n,0
12332,上市,ns,1
12332,奇葩,n,2
12332,口味,n,3
12332,再现,v,4
12332,网红款,n,5
12332,抢,v,6
12332,实体店,n,7
12332,风头,n,8
12433,工商总局,nt,0
12433,禁限用,n,1
12433,奇葩,n,2
12433,企业,n,3
12433,名称,n,4
12433,语句,n,5
12433,段落,n,6
12618,汉口,ns,0
12618,江滩,ns,1
12618,长江,ns,2
12618,水位,n,3
12618,退下,v,4
12618,一人多,m,5
12618,高,a,6
12633,一款,m,0
12633,危险,an,1
12633,玩具,n,2
12633,潜进,v,3
12633,校园,n,4
12633,瞬间,t,5
12633,电压,n,6
12633,高,a,7
12633,达,v,8
12633,多伏,m,9
12690,男子,n,0
12690,购到,v,1
12690,弹,v,2
12690,汤圆,nr,3
12690,蹦,v,4
12690,三尺,m,5
12690,高,a,6
12690,吃,v,7
12718,哈罗,nrt,0
12718,康拜,ns,1
12718,荆门,ns,2
12718,使用率,n,3
12718,倍,m,4
12718,高,a,5
12825,毕业,n,0
12825,季,n,1
12825,驾,v,2
12825,联盟,j,3
12825,应届,v,4
12825,高,a,5
12825,考生,v,6
12825,送来,v,7
12825,一份,m,8
12825,大礼,nz,9
12853,收到,v,0
12853,奇葩,n,1
12853,短信,n,2
12853,不知,v,3
12853,干什么,l,4
12948,幼儿园,nr,0
12948,奇葩,n,1
12948,收费,n,2
12977,奇葩,n,0
12977,秀,ag,1
12977,珍,ng,2
12977,花园,n,3
12977,围住,v,4
12977,高压,n,5
12977,线缆,n,6
13010,垃圾,n,0
13010,从天,t,1
13010,降,v,2
13010,高空,n,3
13010,抛物,n,4
13010,实在,v,5
13010,可恶,v,6
13174,市民,n,0
13174,热情,n,1
13174,高,a,2
13174,冒雨,v,3
13174,汉马,ns,4
13250,春游,n,0
13250,正,d,1
13250,垃圾,n,2
13250,乱,d,3
13250,扔,v,4
13311,高,a,0
13311,湿度,n,1
13311,两天,m,2
13311,直,d,3
13311,寒颤,n,4
13440,炒,v,0
13440,壳,n,1
13440,高,a,2
13440,送转,v,3
13440,被限,n,4
13440,翻倍,d,5
13440,牛股,n,6
13440,新,a,7
13440,洼地,n,8
13440,浮现,v,9
13485,湖北,ns,0
13485,农村,n,1
13485,垃圾,n,2
13485,治理,v,3
13485,考评,v,4
13485,成绩,n,5
13485,出炉,v,6
13485,市,n,7
13485,排名,v,8
13485,第一,m,9
13558,铁路局,n,0
13558,信访室,n,1
13558,实拍,v,2
13558,旧,a,3
13558,破,v,4
13558,漏水,n,5
13591,汉口,ns,0
13591,京汉,ns,1
13591,大道,n,2
13591,智,ng,3
13591,路口,s,4
13591,非机动车,l,5
13591,道,q,6
13591,两处,m,7
13591,坑,n,8
13598,电视台,n,0
13598,健康,a,1
13598,讲座,n,2
13598,忽悠,z,3
13598,老年人,n,4
13598,免费送,v,5
13598,评书,n,6
13598,机,n,7
13598,实为,v,8
13598,广告,n,9
13598,机,n,10
13671,春天,t,0
13671,脚步,n,1
13671,走,v,2
13671,慢,a,3
13688,垃圾,n,0
13688,垃圾箱,n,1
13688,钻,v,2
13688,树洞,n,3
13969,廉价,n,0
13969,航空,n,1
13969,抢滩,n,2
13969,掀起,v,3
13969,促销,v,4
13969,战,n,5
14138,汉阳,ns,0
14138,食,v,1
14138,展会,v,2
14138,首日,t,3
14138,人气,n,4
14138,高,a,5
14318,蠢,a,0
14318,到手,d,1
14318,钱,n,2
14318,坑,n,3
14376,郧西,ns,0
14376,冷泉,nr,1
14376,养殖,vn,2
14376,三文鱼,nz,3
14376,农博会,j,4
14376,上赏,v,5
14376,奇葩,n,6
14427,北大荒,ns,0
14427,超市,v,1
14427,欺骗,v,2
14427,老人,n,3
14427,故技,n,4
14427,重演,vn,5
14551,新生,n,0
14551,颜值,n,1
14551,高,a,2
14686,宜宾市,ns,0
14686,天一,b,1
14686,医疗,n,2
14686,美容,n,3
14686,诊所,v,4
14686,植皮,n,5
14686,失败,v,6
14686,患者,n,7
14686,反,v,8
14686,威胁,vn,9
14686,殴打,v,10
14771,华尔街,ns,0
14771,位,q,1
14771,金融,n,2
14771,高,a,3
14771,管访,v,4
14771,汉,n,5
14771,中国,ns,6
14771,投资,vn,7
14771,摸底,n,8
14789,太平,ns,0
14789,鸟,zg,1
14789,楚河,ns,2
14789,汉街店,nz,3
14789,服务质量,n,4
14789,恶劣,a,5
15018,捕鱼,v,0
15018,有趣,a,1
15018,生命,vn,2
15018,价,n,3
15018,高,a,4
15042,祈求,v,0
15042,政府,n,1
15042,调查,vn,2
15042,内幕,n,3
15042,百姓,n,4
15042,血汗钱,n,5
15042,黑心,n,6
15042,万基,nz,7
15042,开发商,n,8
15042,诈骗,vn,9
15042,业主,n,10
15042,血汗钱,n,11
15046,中南,ns,0
15046,民,ng,1
15046,大学生,n,2
15046,素质,n,3
15046,高,a,4
15046,帮,v,5
15046,大叔,n,6
15046,捡,v,7
15046,自行车,n,8
15046,锁,v,9
15066,垃圾,n,0
15066,陈列,nr,1
15066,展,v,2
15066,摄于,v,3
15066,汉阳,ns,4
15066,五龙,nz,5
15066,路口,s,6
15066,南,ns,7
15081,配电,vn,0
15081,箱柜,n,1
15081,藏,j,2
15081,垃圾,n,3
15136,节日,t,0
15136,拾,v,1
15136,垃圾,n,2
15161,义务,n,0
15161,拾,v,1
15161,垃圾,n,2
15161,点赞,v,3
15166,没想到,l,0
15166,黄冈,ns,1
15166,菜价,n,2
15166,高,a,3
15185,武钢,nr,0
15185,去年,t,1
15185,巨,ag,2
15185,亏,v,3
15185,亿,m,4
15185,暂成,v,5
15185,亏损,vn,6
15185,王,nr,7
15206,一季度,mq,0
15206,市,n,1
15206,同比,j,2
15206,增长,v,3
15206,增速,v,4
15206,高,a,5
15206,全国,n,6
15206,百分点,m,7
15454,请教,v,0
15454,地铁,n,1
15454,顶面,f,2
15454,漏水,n,3
15486,围栏,n,0
15486,坑,n,1
15486,危险,an,2
15566,上周,t,0
15566,卖,v,1
15566,套,q,2
15566,新房,n,3
15566,创新,v,4
15566,高,a,5
15566,万元,m,6
15566,盘,q,7
15566,成,n,8
15566,主流,b,9
15665,消防栓,n,0
15665,漏水,n,1
15665,源头,n,2
15665,解决,v,3
15802,垃圾,n,0
15802,放错,v,1
15802,位置,v,2
15802,宝贝,nr,3
15900,盘龙城,ns,0
15900,发现,v,1
15900,高,a,2
15900,规格,n,3
15900,商代,t,4
15900,墓葬,n,5
15900,方国,n,6
15900,国王,n,7
15900,地方,n,8
15900,首领,n,9
15912,扔,v,0
15912,垃圾,n,1
15912,差,a,2
15912,一步,m,3
15912,文明,nr,4
15912,做,v,5
15985,乱,d,0
15985,扔,v,1
15985,垃圾,n,2
15985,到此一游,l,3
15985,一路货色,l,4
16059,奇葩,n,0
16059,车道,n,1
16059,左转,nr,2
16059,车道,n,3
16059,右边,f,4
16059,右转,n,5
16059,车道,n,6
16139,奇葩,n,0
16139,事情,n,1
16139,一笑了之,i,2
16211,奇葩,n,0
16211,迷你,b,1
16211,袖珍,b,2
16211,二胡,n,3
16277,汉产,j,0
16277,高,a,1
16277,颜值,n,2
16277,电动汽车,n,3
16277,月,m,4
16277,上市,ns,5
16277,时速,n,6
16277,公里,q,7
16527,我市,r,0
16527,农村,n,1
16527,建成,v,2
16527,垃圾,n,3
16527,收运,n,4
16527,体系,n,5
16975,商铺,n,0
16975,做生意,v,1
16975,忽悠,z,2
16975,顾客,nr,3
16975,整,v,4
16975,关门,n,5
17000,不缴,v,0
17000,垃圾,n,1
17000,服务费,n,2
17000,万科,nz,3
17000,等家,n,4
17000,单位,n,5
17000,城管,n,6
17000,老赖,n,7
17000,名单,n,8
17195,层楼,n,0
17195,高,a,1
17195,扶梯,n,2
17195,亮相,n,3
17195,宗关,n,4
17195,地铁站,n,5
17195,系,v,6
17195,华中,ns,7
17195,第一,m,8
17195,高程,n,9
17195,扶梯,n,10
17234,市政府,n,0
17234,银企,n,1
17234,座谈会,n,2
17234,专题研究,n,3
17234,农企,j,4
17234,融资难,l,5
17234,融资,vn,6
17234,贵,a,7
17299,海关,ns,0
17299,物流,n,1
17299,信息系统,n,2
17299,上线,n,3
17299,智能化,nr,4
17299,程度,n,5
17299,高,a,6
17299,提速,v,7
17299,外贸,n,8
17299,物流,n,9
17304,天然气,n,0
17304,日,m,1
17304,用量,n,2
17304,达,v,3
17304,万立方米,m,4
17304,今冬,t,5
17304,气量,n,6
17304,创新,v,7
17304,高,a,8
17384,奇葩,n,0
17384,司机,n,1
17384,车,n,2
17384,停,v,3
17384,路口,s,4
17384,挡住,v,5
17384,路,n,6
17512,狗,n,0
17512,相亲,v,1
17512,奇葩,n,2
17512,拜金女,n,3
17512,结婚,v,4
17512,豪宅,n,5
17512,哒,zg,6
17654,房屋,n,0
17654,住,v,1
17654,舒心,a,2
17654,房屋,n,3
17654,通风,n,4
17654,不好,d,5
17654,生活,vn,6
17654,起居,v,7
17654,养,nr,8
17670,参与,v,0
17670,投票,n,1
17670,街头,s,2
17670,雕塑,n,3
17670,太,d,4
17670,奇葩,n,5
17670,楼主,n,6
17670,公共,b,7
17685,奇葩,n,0
17685,出租车,n,1
17685,司机,n,2
17685,开车,v,3
17685,谍战剧,n,4
17685,乘客,n,5
17685,不轻,a,6
17716,小区,n,0
17716,违建,v,1
17716,率,v,2
17716,高,a,3
17716,达,v,4
17716,九成,m,5
17716,城管,n,6
17716,物业,n,7
17716,整治,n,8
17716,难,a,9
17716,阻止,v,10
17756,高,a,0
17756,收入,v,1
17756,人群,n,2
17756,万,m,3
17756,市,n,4
17756,税收,n,5
17756,入,v,6
17756,首次,m,7
17756,百亿元,m,8
17871,高,a,0
17871,校名,n,1
17871,毕业生,n,2
17871,收到,v,3
17871,迟到,v,4
17871,毕业证,n,5
17901,高,a,0
17901,创会,n,1
17901,闭幕,v,2
17901,项目,n,3
17901,现场,n,4
17901,签约,v,5
17930,高,a,0
17930,创会,n,1
17930,昨日,t,2
17930,闭幕,v,3
17930,项目,n,4
17930,现场,n,5
17930,签约,v,6
18022,闹市,v,0
18022,神,n,1
18022,停车,v,2
18022,奇葩,n,3
18022,方式,n,4
18040,山寨,ns,0
18040,周,nr,1
18040,黑,a,2
18040,鸭,ng,3
18040,忽悠,z,4
18040,客商,n,5
18040,来汉,t,6
18040,加盟,ns,7
18040,涉事,v,8
18040,企业,n,9
18040,罚,v,10
18040,万,m,11
18050,工程,n,0
18050,大学,n,1
18050,高,a,2
18050,科,n,3
18050,集团,n,4
18050,合建,v,5
18050,主题,n,6
18050,科技园,n,7
18050,签约,v,8
18050,仪式,n,9
18145,上周,t,0
18145,卖房,n,1
18145,套,q,2
18145,创新,v,3
18145,高,a,4
18302,秋老虎,nr,0
18302,发威,v,1
18302,上周,t,2
18302,平均,a,3
18302,高温,n,4
18302,常年,d,5
18302,高,a,6
18379,换乘,nz,0
18379,届,d,1
18379,高,a,2
18379,冷,a,3
18379,嗨,e,4
18379,地铁,n,5
18379,号线,n,6
18449,首批,m,0
18449,地埋式,n,1
18449,垃圾,n,2
18449,转运站,n,3
18449,启用,v,4
18449,压缩,v,5
18449,垃圾,n,6
18449,异味,n,7
18449,噪声,n,8
18485,肠胃,n,0
18485,不好,d,1
18485,吃,v,2
18485,爽,nr,3
18507,宏,n,0
18507,光电,j,1
18507,太,d,2
18507,坑人,n,3
18538,大悟,n,0
18538,名剩,v,1
18538,男,b,2
18538,骗婚,v,3
18538,团伙,n,4
18538,坑,n,5
18538,惨,a,6
18538,新娘,n,7
18538,闪,v,8
18576,谨防,v,0
18576,园,zg,1
18576,博园,n,2
18576,高,a,3
18576,仿,d,4
18576,门票,n,5
18576,园方,s,6
18576,提醒,v,7
18576,正规,a,8
18576,途径,n,9
18576,购票,n,10
18629,园,zg,0
18629,博园,n,1
18629,昨,tg,2
18629,迎,v,3
18629,万,m,4
18629,创新,v,5
18629,高,a,6
18642,园,zg,0
18642,博园,n,1
18642,昨,tg,2
18642,迎,v,3
18642,万,m,4
18642,创新,v,5
18642,高,a,6
18642,杭州,ns,7
18642,园,zg,8
18642,超负荷,b,9
18700,天河机场,n,0
18700,新,a,1
18700,航空,n,2
18700,塔台,ns,3
18700,封顶,n,4
18700,米,m,5
18700,创,n,6
18700,中国,ns,7
18700,航空,n,8
18700,塔,j,9
18700,第一,m,10
18700,高,a,11
18765,百万吨,m,0
18765,垃圾,n,1
18765,山,n,2
18765,变身,v,3
18765,园,n,4
18765,博园,n,5
18938,健身,v,0
18938,关门,n,1
18938,百名,m,2
18938,会员,n,3
18938,坑,n,4
19001,机器人,n,0
19001,威胁,vn,1
19001,饭碗,n,2
19001,伪,j,3
19012,机场,n,0
19012,安检,v,1
19012,遇,v,2
19012,奇葩,n,3
19012,违禁品,n,4
19012,黄鼠狼,n,5
19012,藏,j,6
19012,行李箱,n,7
19042,奇葩,n,0
19042,餐厅,n,1
19042,去过,vq,2
19065,中国,ns,0
19065,体育馆,n,1
19065,第一,m,2
19065,高,a,3
19065,开启,v,4
19065,面积,n,5
19065,全国,n,6
19065,旋风,n,7
19065,球场,n,8
19065,光谷,n,9
19065,竣工,v,10
19134,积分换,v,0
19134,礼品,n,1
19134,试点,n,2
19134,启动,vn,3
19134,两年,m,4
19134,江城,ns,5
19134,垃圾,n,6
19134,分类,n,7
19134,初见成效,i,8
19344,开学,n,0
19344,季,n,1
19344,高,a,2
19344,校名,n,3
19344,新生,n,4
19344,仅名,v,5
19344,独立,v,6
19401,东湖,ns,0
19401,高新区,nr,1
19401,银行,n,2
19401,门前,s,3
19401,垃圾,n,4
19401,大桶,m,5
19415,银松路,nr,0
19415,红松,nr,1
19415,巷,ng,2
19415,黑心,n,3
19415,餐馆,n,4
19422,万万,m,0
19422,没想到,l,1
19422,高,a,2
19422,致癌,v,3
19422,致畸,v,4
19422,鱼,n,5
19422,餐桌上,n,6
19452,晚上,t,0
19452,睡不着,v,1
19452,做,v,2
19452,奇葩,n,3
19452,事,n,4
